,year,ceremony,award,id1,nom1,id2,nom2,id3,nom3,id4,nom4,nominated,winner
15638,2021 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Motion Pictures - Documentary,tt4881578,,tt4881578,Zappa,nm8490039,Montgomery Buckles,nm2138271,Martyn Zub,1,0
15639,2021 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Motion Pictures - Live Action,tt5363618,,tt5363618,Sound of Metal,nm3835694,Phillip Bladh,nm0065545,Nicolas Becker,1,1
15640,2021 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Motion Pictures - Live Action,tt6048922,,tt6048922,Greyhound,nm1049027,David Wyman,nm0591444,Michael Minkler,1,0
15641,2021 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Motion Pictures - Live Action,tt10618286,,tt10618286,Mank,nm0475168,Drew Kunin,nm0460274,Ren Klyce,1,0
15642,2021 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Motion Pictures - Live Action,tt6878306,,tt6878306,News of the World,nm0698099,John Pritchett,nm0696523,Mike Prestwood Smith,1,0
15643,2021 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Motion Pictures - Live Action,tt1070874,,tt1070874,The Trial of the Chicago 7,nm0889746,Thomas Varga,nm0805398,Julian Slater,1,0
15644,2021 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Non-Theatrical Motion Picture or Limited Series,tt10048342,,tt10048342,The Queen's Gambit,nm0935145,Roland Winke,nm3545045,Eric Hoehn,1,1
15645,2021 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Non-Theatrical Motion Picture or Limited Series,tt1844624,,tt1844624,American Horror Story,nm2396216,Alex Altman,nm0247288,Joe Earle,1,0
15646,2021 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Non-Theatrical Motion Picture or Limited Series,tt2802850,,tt2802850,Fargo,nm1914101,J.T. Mueller,nm0673964,Jeffrey Perkins,1,0
15647,2021 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Non-Theatrical Motion Picture or Limited Series,tt6905686,,tt6905686,Lovecraft Country,nm2858028,Amanda Beggs,nm0279892,Marc Fishman,1,0
15648,2021 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Non-Theatrical Motion Picture or Limited Series,tt7049682,,tt7049682,Watchmen,nm0043570,Douglas Axtell,nm1093578,Joe DeAngelis,1,0
15649,2021 Awards,C.A.S. Award,"Outstanding Achievement in Sound Mixing for Television - Non-Fiction, Variety or Music - Series or Specials",tt8503618,,tt8503618,Hamilton,nm12374909,Justin Rathbun,nm0901687,Tony Volante,1,1
15650,2021 Awards,C.A.S. Award,"Outstanding Achievement in Sound Mixing for Television - Non-Fiction, Variety or Music - Series or Specials",tt11615290,,tt11615290,Beastie Boys Story,nm4471827,Jacob Feinberg,nm0879317,William Tzouris,1,0
15651,2021 Awards,C.A.S. Award,"Outstanding Achievement in Sound Mixing for Television - Non-Fiction, Variety or Music - Series or Specials",tt13093506,,tt13093506,Bruce Springsteen's Letter to You,nm0073989,Brad Bergbom,nm0640114,Kevin O'Connell,1,0
15652,2021 Awards,C.A.S. Award,"Outstanding Achievement in Sound Mixing for Television - Non-Fiction, Variety or Music - Series or Specials",tt11017950,,tt11017950,Laurel Canyon,nm0729886,Gary A. Rizzo,nm4736603,Stephen Urata,1,0
15653,2021 Awards,C.A.S. Award,"Outstanding Achievement in Sound Mixing for Television - Non-Fiction, Variety or Music - Series or Specials",tt12397734,,tt12397734,NASA & SpaceX: Journey to the Future,nm3128529,Erik Clabeaux,nm2631241,Michael Phillips Keeley,1,0
15654,2021 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Television Series - Half Hour,tt8111088,,tt8111088,The Mandalorian,nm0390269,Shawn Holden,nm2194392,Bonnie Wild,1,1
15655,2021 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Television Series - Half Hour,tt8064302,,tt8064302,Dead to Me,nm0603103,Steve Morantz,nm0792386,Brad Sherman,1,0
15656,2021 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Television Series - Half Hour,tt1442437,,tt1442437,Modern Family,nm0003562,Stephen Tibbo,nm0691451,Srdjan Popovic,1,0
15657,2021 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Television Series - Half Hour,tt10986410,,tt10986410,Ted Lasso,nm2147825,David Lascelles,nm8014098,Ryan Kennedy,1,0
15658,2021 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Television Series - Half Hour,tt8111088,,tt8111088,The Mandalorian,nm0390269,Shawn Holden,nm4736603,Stephen Urata,1,0
15659,2021 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Television Series - One Hour,tt5788792,,tt5788792,The Marvelous Mrs. Maisel,nm0697038,Mathew Price,nm0090580,Ron Bochar,1,1
15660,2021 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Television Series - One Hour,tt3032476,,tt3032476,Better Call Saul,nm0658419,Phillip W. Palmer,nm0071323,Larry Benjamin,1,0
15661,2021 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Television Series - One Hour,tt5071412,,tt5071412,Ozark,nm0097357,Felipe Borrero,nm0071323,Larry Benjamin,1,0
15662,2021 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Television Series - One Hour,tt4786824,,tt4786824,The Crown,nm0039316,Chris Ashworth,nm1598625,Lee Walpole,1,0
15663,2021 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Television Series - One Hour,tt0475784,,tt0475784,Westworld,nm0666215,Geoffrey Patterson,nm0734730,Keith Rogers,1,0
15664,2022 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Motion Pictures - Animated,tt2953050,,tt2953050,Encanto,nm1593107,Paul McGrath,nm0003949,David E. Fluhr,1,1
15665,2022 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Motion Pictures - Animated,tt12801262,,tt12801262,Luca,nm0138939,Vince Caro,nm0769042,Christopher Scarabosio,1,0
15666,2022 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Motion Pictures - Animated,tt5109280,,tt5109280,Raya and the Last Dragon,nm1593107,Paul McGrath,nm0003949,David E. Fluhr,1,0
15667,2022 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Motion Pictures - Animated,tt6467266,,tt6467266,Sing 2,nm4720204,Edward Sutton,nm0729886,Gary A. Rizzo,1,0
15668,2022 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Motion Pictures - Animated,tt7979580,,tt7979580,The Mitchells vs the Machines,nm0807520,Brian Smith,nm8491815,Aaron Hasson,1,0
15669,2022 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Motion Pictures - Documentary,tt11422728,,tt11422728,"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",nm4574916,Emily Strong,nm0398843,Paul Hsu,1,1
15670,2022 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Motion Pictures - Documentary,tt10334438,,tt10334438,Becoming Cousteau,nm0901687,Tony Volante,nm3040316,Phil McGowan,1,0
15671,2022 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Motion Pictures - Documentary,tt7230750,,tt7230750,The Velvet Underground,nm0789458,Leslie Shatz,,,1,0
15672,2022 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Motion Pictures - Documentary,tt8399720,,tt8399720,Tina,nm0608387,Caleb Mose,nm2336599,Lawrence Everson,1,0
15673,2022 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Motion Pictures - Documentary,tt14731254,,tt14731254,Val,nm12000670,Michael Haldin,nm2325772,John Bolen,1,0
15674,2022 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Motion Pictures - Live Action,tt1160419,,tt1160419,Dune,tt1160419,Dune: Part One (original title),nm0002314,Mac Ruth,1,1
15675,2022 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Motion Pictures - Live Action,tt2382320,,tt2382320,No Time to Die,nm1536532,Simon Hayes,nm0557338,Paul Massey,1,0
15676,2022 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Motion Pictures - Live Action,tt10872600,,tt10872600,Spider-Man: No Way Home,nm0123770,Willie D. Burton,nm0640114,Kevin O'Connell,1,0
15677,2022 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Motion Pictures - Live Action,tt10293406,,tt10293406,The Power of the Dog,nm0283601,Richard Flynn,nm1464727,Robert Mackenzie,1,0
15678,2022 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Motion Pictures - Live Action,tt3581652,,tt3581652,West Side Story,nm0537972,Tod A. Maitland,nm0625144,Andy Nelson,1,0
15679,2022 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Non-Theatrical Motion Picture or Limited Series,tt10155688,,tt10155688,Mare of Easttown,nm0120123,Richard Bullock Jr.,nm1093578,Joe DeAngelis,1,1
15680,2022 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Non-Theatrical Motion Picture or Limited Series,tt10160804,,tt10160804,Hawkeye,nm0193650,Pud Cusack,nm0616878,Tom Myers,1,0
15681,2022 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Non-Theatrical Motion Picture or Limited Series,tt6704972,,tt6704972,The Underground Railroad,nm0924408,Joe White,nm2054682,Onnalee Blank,1,0
15682,2022 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Non-Theatrical Motion Picture or Limited Series,tt9140560,,tt9140560,WandaVision,nm4356486,Chris Giles,nm0684828,Michael Piotrowski,1,0
15683,2022 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Non-Theatrical Motion Picture or Limited Series,tt9140560,,tt9140560,WandaVision,nm4356486,Chris Giles,nm4550776,Danielle Dupre,1,0
15684,2022 Awards,C.A.S. Award,"Outstanding Achievement in Sound Mixing for Television - Non-Fiction, Variety or Music - Series or Specials",tt9735318,,tt9735318,The Beatles: Get Back,nm0840379,Peter Sutton,nm0373276,Michael Hedges,1,1
15685,2022 Awards,C.A.S. Award,"Outstanding Achievement in Sound Mixing for Television - Non-Fiction, Variety or Music - Series or Specials",tt11459366,,tt11459366,Billie Eilish: The World's a Little Blurry,nm1793009,Jae Kim,nm0690542,Elmo Ponsdomenech,1,0
15686,2022 Awards,C.A.S. Award,"Outstanding Achievement in Sound Mixing for Television - Non-Fiction, Variety or Music - Series or Specials",tt14544192,,tt14544192,Bo Burnham: Inside,nm3102998,Bo Burnham,nm0234854,Joel Dougherty,1,0
15687,2022 Awards,C.A.S. Award,"Outstanding Achievement in Sound Mixing for Television - Non-Fiction, Variety or Music - Series or Specials",tt8289930,,tt8289930,Formula 1: Drive to Survive,nm1308691,Doug Dreger,nm0296776,Nick Fry,1,0
15688,2022 Awards,C.A.S. Award,"Outstanding Achievement in Sound Mixing for Television - Non-Fiction, Variety or Music - Series or Specials",tt13679628,,tt13679628,"McCartney 3,2,1",nm3656964,Laura Cunningham,nm0729886,Gary A. Rizzo,1,0
15689,2022 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Television Series - Half Hour,tt10986410,,tt10986410,Ted Lasso,nm2147825,David Lascelles,nm8014098,Ryan Kennedy,1,1
15690,2022 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Television Series - Half Hour,tt7221388,,tt7221388,Cobra Kai,nm1211947,Mike Filosa,nm1093578,Joe DeAngelis,1,0
15691,2022 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Television Series - Half Hour,tt11691774,,tt11691774,Only Murders in the Building,nm0924408,Joe White,nm0914138,Mathew Waters,1,0
15692,2022 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Television Series - Half Hour,tt13668894,,tt13668894,The Book of Boba Fett,nm0390269,Shawn Holden,nm2194392,Bonnie Wild,1,0
15693,2022 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Television Series - Half Hour,tt7908628,,tt7908628,What We Do in the Shadows,nm1933249,Rob Beal,nm1716037,Diego Gat,1,0
15694,2022 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Television Series - One Hour,tt4236770,,tt4236770,Yellowstone,nm1930277,Andrejs Prokopenko,nm1716037,Diego Gat,1,1
15695,2022 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Television Series - One Hour,tt10919420,,tt10919420,Squid Game,tt10919420,Ojing-eo geim (original title),nm13074953,Park Hyeon-soo,1,0
15696,2022 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Television Series - One Hour,tt7660850,,tt7660850,Succession,nm0411004,Ken Ishii,nm0471397,Andy Kris,1,0
15697,2022 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Television Series - One Hour,tt7203552,,tt7203552,The Morning Show,nm0438202,William B. Kaplan,nm0690542,Elmo Ponsdomenech,1,0
15698,2022 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Television Series - One Hour,tt13406094,,tt13406094,The White Lotus,nm0027564,Walter Anderson,nm0591441,Christian P. Minkler,1,0
15699,2023 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Motion Pictures - Animated,tt1488589,,tt1488589,Guillermo del Toro's Pinocchio,nm0815616,Carlos Sotolongo,nm0852656,Jon Taylor,1,1
15700,2023 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Motion Pictures - Animated,tt10298810,,tt10298810,Lightyear,nm1593107,Paul McGrath,nm4736603,Stephen Urata,1,0
15701,2023 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Motion Pictures - Animated,tt5113044,,tt5113044,Minions: The Rise of Gru,nm0815616,Carlos Sotolongo,nm0631004,Tim Nielsen,1,0
15702,2023 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Motion Pictures - Animated,tt3915174,,tt3915174,Puss in Boots: The Last Wish,nm1666417,Kenneth Gombos,nm3833418,Tighe Sheldon,1,0
15703,2023 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Motion Pictures - Animated,tt8097030,,tt8097030,Turning Red,nm0138939,Vince Caro,nm4736603,Stephen Urata,1,0
15704,2023 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Motion Pictures - Documentary,tt9883832,,tt9883832,Moonage Daydream,nm0557338,Paul Massey,nm0316102,David Giammarco,1,1
15705,2023 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Motion Pictures - Documentary,tt14179942,,tt14179942,Good Night Oppy,nm0005625,Mark A. Mangini,nm2305567,Greg Hayes,1,0
15706,2023 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Motion Pictures - Documentary,tt7600742,,tt7600742,"Hallelujah: Leonard Cohen, a Journey, a Song",nm0249838,Bob Edwards,nm3175372,Scott R. Lewis,1,0
15707,2023 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Motion Pictures - Documentary,tt14447458,,tt14447458,Louis Armstrong's Black & Blues,nm0789458,Leslie Shatz,nm3127027,Louie Schultz,1,0
15708,2023 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Motion Pictures - Documentary,tt21439528,,tt21439528,The Volcano: Rescue from Whakaari,nm0590391,Joe Milner,nm10296378,Jacob Johnston,1,0
15709,2023 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Motion Pictures - Live Action,tt1745960,,tt1745960,Top Gun: Maverick,nm0918319,Mark Weingarten,nm0121006,Chris Burdon,1,1
15710,2023 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Motion Pictures - Live Action,tt1016150,,tt1016150,All Quiet on the Western Front,tt1016150,Im Westen nichts Neues (original title),nm3920810,Viktor Prasil,1,0
15711,2023 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Motion Pictures - Live Action,tt1630029,,tt1630029,Avatar: The Way of Water,nm0397719,Julian Howarth,nm0102110,Christopher Boyes,1,0
15712,2023 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Motion Pictures - Live Action,tt3704428,,tt3704428,Elvis,nm1325883,David Lee,nm0625144,Andy Nelson,1,0
15713,2023 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Motion Pictures - Live Action,tt1877830,,tt1877830,The Batman,nm0934184,Stuart Wilson,nm0625144,Andy Nelson,1,0
15714,2023 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Non-Theatrical Motion Picture or Limited Series,tt8466564,,tt8466564,Obi-Wan Kenobi,nm0397719,Julian Howarth,nm2194392,Bonnie Wild,1,1
15715,2023 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Non-Theatrical Motion Picture or Limited Series,tt13207736,,tt13207736,Dahmer - Monster: The Jeffrey Dahmer Story,nm2858028,Amanda Beggs,nm4091790,Laura Wiest,1,0
15716,2023 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Non-Theatrical Motion Picture or Limited Series,tt8415836,,tt8415836,Guillermo del Toro's Cabinet of Curiosities,nm1933249,Rob Beal,nm0795532,Paul Shubat,1,0
15717,2023 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Non-Theatrical Motion Picture or Limited Series,tt10234724,,tt10234724,Moon Knight,nm2020896,Tamás Csaba,nm2194392,Bonnie Wild,1,0
15718,2023 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Non-Theatrical Motion Picture or Limited Series,tt11866324,,tt11866324,Prey,nm0651982,Ron Osiowy,nm0003357,Craig Henighan,1,0
15719,2023 Awards,C.A.S. Award,"Outstanding Achievement in Sound Mixing for Television - Non-Fiction, Variety or Music - Series or Specials",tt8289930,,tt8289930,Formula 1: Drive to Survive,nm0296776,Nick Fry,nm2525985,Steve Speed,1,1
15720,2023 Awards,C.A.S. Award,"Outstanding Achievement in Sound Mixing for Television - Non-Fiction, Variety or Music - Series or Specials",tt15719162,,tt15719162,Carole King & James Taylor: Just Call Out My Name,nm0466733,Danny Kortchmar,nm0729886,Gary A. Rizzo,1,0
15721,2023 Awards,C.A.S. Award,"Outstanding Achievement in Sound Mixing for Television - Non-Fiction, Variety or Music - Series or Specials",tt12899886,,tt12899886,George Carlin's American Dream,nm0552229,Earl Martin,nm2665045,Jason Gaya,1,0
15722,2023 Awards,C.A.S. Award,"Outstanding Achievement in Sound Mixing for Television - Non-Fiction, Variety or Music - Series or Specials",tt12971802,,tt12971802,Lucy and Desi,nm2374980,Sabi Tulok,nm2680365,John W. Rampey,1,0
15723,2023 Awards,C.A.S. Award,"Outstanding Achievement in Sound Mixing for Television - Non-Fiction, Variety or Music - Series or Specials",tt21860836,,tt21860836,Obi-Wan Kenobi: A Jedi's Return,nm14003220,Richard Hays,nm4550776,Danielle Dupre,1,0
15724,2023 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Television Series - Half Hour,tt11691774,,tt11691774,Only Murders in the Building,nm0924408,Joe White,nm1837854,Penny Harold,1,1
15725,2023 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Television Series - Half Hour,tt5348176,,tt5348176,Barry,nm0361897,Scott Harber,nm0690542,Elmo Ponsdomenech,1,0
15726,2023 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Television Series - Half Hour,tt10857160,,tt10857160,She-Hulk: Attorney at Law,nm0007484,Steve C. Aaron,nm0395127,Pete Horner,1,0
15727,2023 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Television Series - Half Hour,tt14452776,,tt14452776,The Bear,nm0809896,Scott D. Smith,nm2652377,Steve Giammaria,1,0
15728,2023 Awards,C.A.S. Award,Outstanding Achievement in Sound Mixing for Television Series - Half Hour,tt7908628,,tt7908628,What We Do in the Shadows,nm1933249,Rob Beal,nm3248298,Samuel Ejnes,1,0
